184,A40,-18.2235,75.868,-290.0899,,184,A40,-18.2235,75.868,-290.0899,,-18.3539,76.4109,-292.1657,,-18.474,76.911,-294.0777
185,A41,-6.1137,75.978,-290.5687,,185,A41,-6.1137,75.978,-290.5687,,-6.1563,76.5082,-292.5948,,-6.1966,77.009,-294.51
186,A42,6.1137,75.978,-290.5687,,186,A42,6.1137,75.978,-290.5687,,6.1581,76.5292,-292.6766,,6.1984,77.03,-294.5918
187,A43,18.2235,75.868,-290.0899,,187,A43,18.2235,75.868,-290.0899,,18.3535,76.4089,-292.159,,18.4736,76.909,-294.071
188,A44,30.3251,75.648,-289.1332,,188,A44,30.3251,75.648,-289.1332,,30.5364,76.1754,-291.1483,,30.7363,76.674,-293.054
189,A45,42.3557,75.319,-287.7034,,189,A45,42.3557,75.319,-287.7034,,42.6442,75.8326,-289.6635,,42.9234,76.329,-291.5598
190,B37,54.0974,74.459,-285.9538,,190,B37,54.0974,74.459,-285.9538,,54.4645,74.9642,-287.8944,,54.8211,75.455,-289.7792
191,B38,58.5437,63.558,-287.7034,,191,B38,58.5437,63.558,-287.7034,,58.9395,63.9881,-289.6486,,59.3254,64.407,-291.5449
192,B39,62.5741,52.218,-289.1332,,192,B39,62.5741,52.218,-289.1332,,63.0291,52.5978,-291.2355,,63.4415,52.942,-293.1412
193,B40,66.5231,40.776,-290.0899,,193,B40,66.5231,40.776,-290.0899,,67.0159,41.0782,-292.2393,,67.4544,41.347,-294.1513
194,B41,70.3699,29.293,-290.5687,,194,B41,70.3699,29.293,-290.5687,,70.8207,29.4809,-292.43,,71.2845,29.674,-294.3452
195,B42,74.1484,17.664,-290.5687,,195,B42,74.1484,17.664,-290.5687,,75.1609,17.9056,-294.5364,,75.6496,18.022,-296.4516
196,B43,77.7858,6.113,-290.0899,,196,B43,77.7858,6.113,-290.0899,,79.0295,6.2117,-294.7284,,79.5422,6.252,-296.6404
197,B44,81.316,-5.464,-289.1332,,197,B44,81.316,-5.464,-289.1332,,82.8362,-5.566,-294.539,,83.3722,-5.602,-296.4447
198,B45,84.721,-17.008,-287.7034,,198,B45,84.721,-17.008,-287.7034,,86.791,-17.4229,-294.733,,87.3494,-17.535,-296.6293
199,C37,87.5314,-28.44,-285.9538,,199,C37,87.5314,-28.44,-285.9538,,89.2613,-29.0025,-291.605,,89.8382,-29.19,-293.4898
200,C38,78.5377,-36.038,-287.7034,,200,C38,78.5377,-36.038,-287.7034,,79.6794,-36.5615,-291.8861,,80.1971,-36.799,-293.7824
201,C39,68.998,-43.375,-289.1332,,201,C39,68.998,-43.375,-289.1332,,69.524,-43.7061,-291.3378,,69.9788,-43.992,-293.2435
202,C40,59.337,-50.666,-290.0899,,202,C40,59.337,-50.666,-290.0899,,59.7555,-51.024,-292.1363,,60.1466,-51.358,-294.0483
203,C41,49.6047,-57.873,-290.5687,,203,C41,49.6047,-57.873,-290.5687,,49.9756,-58.3055,-292.7419,,50.3026,-58.687,-294.6571
204,C42,39.7125,-65.06,-290.5687,,204,C42,39.7125,-65.06,-290.5687,,39.9869,-65.5092,-292.5766,,40.2487,-65.938,-294.4918
205,C43,29.8508,-72.089,-290.0899,,205,C43,29.8508,-72.089,-290.0899,,30.0687,-72.6148,-292.2078,,30.2655,-73.09,-294.1198
206,C44,19.931,-79.024,-289.1332,,206,C44,19.931,-79.024,-289.1332,,20.0763,-79.6011,-291.2421,,20.2077,-80.122,-293.1478
207,C45,10.0048,-85.83,-287.7034,,207,C45,10.0048,-85.83,-287.7034,,10.0789,-86.4653,-289.8333,,10.1448,-87.031,-291.7296
208,D37,0,-92.036,-285.9538,,208,D37,0,-92.036,-285.9538,,0,-92.6724,-287.935,,0,-93.279,-289.8198
209,D38,-10.0048,-85.83,-287.7034,,209,D38,-10.0048,-85.83,-287.7034,,-10.0794,-86.4693,-289.8477,,-10.1453,-87.035,-291.744
210,D39,-19.931,-79.024,-289.1332,,210,D39,-19.931,-79.024,-289.1332,,-20.074,-79.5921,-291.2086,,-20.2054,-80.113,-293.1143
211,D40,-29.8508,-72.089,-290.0899,,211,D40,-29.8508,-72.089,-290.0899,,-30.0594,-72.5928,-292.1178,,-30.2562,-73.068,-294.0298
212,D41,-39.7125,-65.06,-290.5687,,212,D41,-39.7125,-65.06,-290.5687,,-39.9999,-65.5312,-292.6715,,-40.2617,-65.96,-294.5867
213,D42,-49.6047,-57.873,-290.5687,,213,D42,-49.6047,-57.873,-290.5687,,-49.9501,-58.2765,-292.5925,,-50.2771,-58.658,-294.5077
214,D43,-59.337,-50.666,-290.0899,,214,D43,-59.337,-50.666,-290.0899,,-59.7619,-51.029,-292.1675,,-60.153,-51.363,-294.0795
215,D44,-68.998,-43.375,-289.1332,,215,D44,-68.998,-43.375,-289.1332,,-69.4959,-43.6881,-291.22,,-69.9507,-43.974,-293.1257
216,D45,-78.5377,-36.038,-287.7034,,216,D45,-78.5377,-36.038,-287.7034,,-79.0802,-36.2865,-289.6908,,-79.5979,-36.524,-291.5871
217,E37,-87.5314,-28.44,-285.9538,,217,E37,-87.5314,-28.44,-285.9538,,-88.186,-28.6525,-288.0922,,-88.7629,-28.84,-289.977
218,E38,-84.721,-17.008,-287.7034,,218,E38,-84.721,-17.008,-287.7034,,-85.3505,-17.1339,-289.8411,,-85.9089,-17.246,-291.7374
219,E39,-81.316,-5.464,-289.1332,,219,E39,-81.316,-5.464,-289.1332,,-81.8988,-5.504,-291.2057,,-82.4348,-5.54,-293.1114
220,E40,-77.7858,6.113,-290.0899,,220,E40,-77.7858,6.113,-290.0899,,-78.3324,6.1567,-292.1284,,-78.8451,6.197,-294.0404
221,E41,-74.1484,17.664,-290.5687,,221,E41,-74.1484,17.664,-290.5687,,-74.6728,17.7886,-292.6238,,-75.1615,17.905,-294.539
222,E42,-70.3699,29.293,-290.5687,,222,E42,-70.3699,29.293,-290.5687,,-70.8684,29.5009,-292.6269,,-71.3322,29.694,-294.5421
223,E43,-66.5231,40.776,-290.0899,,223,E43,-66.5231,40.776,-290.0899,,-66.9969,41.0662,-292.1563,,-67.4354,41.335,-294.0683
224,E44,-62.5741,52.218,-289.1332,,224,E44,-62.5741,52.218,-289.1332,,-63.0192,52.5888,-291.1897,,-63.4316,52.933,-293.0954
225,E45,-58.5437,63.558,-287.7034,,225,E45,-58.5437,63.558,-287.7034,,-58.9385,63.9871,-289.6437,,-59.3244,64.406,-291.54
226,A37,-54.0974,74.459,-285.9538,,226,A37,-54.0974,74.459,-285.9538,,-54.4844,74.9922,-287.9997,,-54.841,75.483,-289.8845
227,A47,-48.1805,83.339,-284.5585,,227,A47,-48.1805,83.339,-284.5585,,-48.5032,83.8977,-286.4653,,-48.8208,84.447,-288.3409
228,A48,-36.4062,84.13,-286.0717,,228,A48,-36.4062,84.13,-286.0717,,-36.6735,84.7475,-288.1717,,-36.9135,85.302,-290.0573
229,A49,-24.3327,84.42,-287.2656,,229,A49,-24.3327,84.42,-287.2656,,-24.5143,85.0506,-289.4101,,-24.6747,85.607,-291.3035
230,A50,-12.2194,84.572,-287.9906,,230,A50,-12.2194,84.572,-287.9906,,-12.3028,85.1486,-289.9561,,-12.3833,85.706,-291.8543
231,A51,0,84.642,-288.2291,,231,A51,0,84.642,-288.2291,,0,85.2901,-290.4353,,0,85.848,-292.3351
232,A52,12.2194,84.572,-287.9906,,232,A52,12.2194,84.572,-287.9906,,12.3028,85.1486,-289.9563,,12.3833,85.706,-291.8545
233,A53,24.3327,84.42,-287.2656,,233,A53,24.3327,84.42,-287.2656,,24.5108,85.0386,-289.3692,,24.6712,85.595,-291.2626
234,A54,36.4063,84.13,-286.0717,,234,A54,36.4063,84.13,-286.0717,,36.6718,84.7435,-288.1587,,36.9118,85.298,-290.0443
235,A55,48.1805,83.339,-284.5585,,235,A55,48.1805,83.339,-284.5585,,48.511,83.9107,-286.511,,48.8286,84.46,-288.3866
236,B46,59.8791,82.417,-282.599,,238,B48,68.7616,60.622,-286.0717,,69.2418,61.0454,-288.0693,,69.695,61.445,-289.9549
237,B47,64.3708,71.576,-284.5585,,239,B49,72.7681,49.229,-287.2656,,73.3689,49.6355,-289.6373,,73.8485,49.96,-291.5307
238,B48,68.7616,60.622,-286.0717,,240,B50,76.6559,37.756,-287.9906,,77.464,38.1541,-291.0265,,77.9693,38.403,-292.9247
239,B49,72.7681,49.229,-287.2656,,241,B51,80.4986,26.156,-288.2291,,81.6538,26.5306,-292.3657,,82.1844,26.703,-294.2655
240,B50,76.6559,37.756,-287.9906,,242,B52,84.2079,14.513,-287.9906,,86.0052,14.8233,-294.137,,86.5602,14.919,-296.0352
241,B51,80.4986,26.156,-288.2291,,243,B53,87.8066,2.946,-287.2656,,89.8224,3.0136,-293.8607,,90.4012,3.033,-295.7541
242,B52,84.2079,14.513,-287.9906,,244,B54,91.2619,-8.627,-286.0717,,93.5655,-8.8451,-293.2927,,94.167,-8.902,-295.1783
243,B53,87.8066,2.946,-287.2656,,245,B55,94.148,-20.069,-284.5585,,96.1514,-20.4957,-290.6136,,96.7719,-20.628,-292.4892
244,B54,91.2619,-8.627,-286.0717,,246,C46,96.8864,-31.48,-282.599,,99.1673,-32.2215,-289.2519,,99.8059,-32.429,-291.1146
245,B55,94.148,-20.069,-284.5585,,247,C47,87.9638,-39.102,-284.5585,,88.8799,-39.5093,-287.5222,,89.4597,-39.767,-289.3978
246,C46,96.8864,-31.48,-282.599,,248,C48,78.9032,-46.663,-286.0717,,79.4966,-47.0134,-288.2229,,80.0167,-47.321,-290.1085
247,C47,87.9638,-39.102,-284.5585,,249,C49,69.3059,-53.994,-287.2656,,69.7944,-54.3741,-289.2903,,70.2512,-54.73,-291.1837
248,C48,78.9032,-46.663,-286.0717,,250,C50,59.5954,-61.237,-287.9906,,60.0353,-61.6884,-290.1166,,60.4281,-62.092,-292.0148
249,C49,69.3059,-53.994,-287.2656,,251,C51,49.7509,-68.476,-288.2291,,50.1109,-68.9707,-290.3151,,50.4388,-69.422,-292.2149
250,C50,59.5954,-61.237,-287.9906,,252,C52,39.824,-75.601,-287.9906,,40.1217,-76.1667,-290.1437,,40.3842,-76.665,-292.0419
251,C51,49.7509,-68.476,-288.2291,,253,C53,29.9348,-82.598,-287.2656,,30.148,-83.1876,-289.3118,,30.3453,-83.732,-291.2052
252,C52,39.824,-75.601,-287.9906,,254,C54,19.9967,-89.461,-286.0717,,20.1451,-90.1243,-288.1953,,20.2769,-90.714,-290.0809
253,C53,29.9348,-82.598,-287.2656,,255,C55,10.0062,-95.741,-284.5585,,10.0797,-96.4449,-286.6494,,10.1457,-97.076,-288.525
254,C54,19.9967,-89.461,-286.0717,,256,D46,0,-101.872,-282.599,,0,-102.6365,-284.7214,,0,-103.308,-286.5841
255,C55,10.0062,-95.741,-284.5585,,257,D47,-10.0062,-95.741,-284.5585,,-10.0771,-96.42,-286.5764,,-10.1431,-97.051,-288.452
256,D46,0,-101.872,-282.599,,258,D48,-19.9967,-89.461,-286.0717,,-20.1406,-90.1043,-288.1304,,-20.2724,-90.694,-290.016
257,D47,-10.0062,-95.741,-284.5585,,259,D49,-29.9348,-82.598,-287.2656,,-30.1484,-83.1886,-289.3158,,-30.3457,-83.733,-291.2092
258,D48,-19.9967,-89.461,-286.0717,,260,D50,-39.824,-75.601,-287.9906,,-40.1113,-76.1467,-290.068,,-40.3738,-76.645,-291.9662
259,D49,-29.9348,-82.598,-287.2656,,261,D51,-49.7509,-68.476,-288.2291,,-50.1105,-68.9707,-290.3125,,-50.4384,-69.422,-292.2123
260,D50,-39.824,-75.601,-287.9906,,262,D52,-59.5954,-61.237,-287.9906,,-60.0283,-61.6814,-290.0825,,-60.4211,-62.085,-291.9807
261,D51,-49.7509,-68.476,-288.2291,,263,D53,-69.3059,-53.994,-287.2656,,-69.7951,-54.3751,-289.2934,,-70.2519,-54.731,-291.1868
262,D52,-59.5954,-61.237,-287.9906,,264,D54,-78.9032,-46.663,-286.0717,,-79.4672,-46.9954,-288.1162,,-79.9873,-47.303,-290.0018
263,D53,-69.3059,-53.994,-287.2656,,265,D55,-87.9638,-39.102,-284.5585,,-88.5542,-39.3643,-286.4686,,-89.134,-39.622,-288.3442
264,D54,-78.9032,-46.663,-286.0717,,266,E46,-96.8864,-31.48,-282.599,,-97.5287,-31.6885,-284.4725,,-98.1673,-31.896,-286.3352
265,D55,-87.9638,-39.102,-284.5585,,267,E47,-94.148,-20.069,-284.5585,,-94.8098,-20.2097,-286.5588,,-95.4303,-20.342,-288.4344
266,E46,-96.8864,-31.48,-282.599,,268,E48,-91.2619,-8.627,-286.0717,,-91.9128,-8.6881,-288.1122,,-92.5143,-8.745,-289.9978
267,E47,-94.148,-20.069,-284.5585,,269,E49,-87.8066,2.946,-287.2656,,-88.4568,2.9676,-289.3932,,-89.0356,2.987,-291.2866
268,E48,-91.2619,-8.627,-286.0717,,270,E50,-84.2079,14.513,-287.9906,,-84.8033,14.6163,-290.0266,,-85.3583,14.712,-291.9248
269,E49,-87.8066,2.946,-287.2656,,271,E51,-80.4986,26.156,-288.2291,,-81.0919,26.3486,-290.3538,,-81.6225,26.521,-292.2536
270,E50,-84.2079,14.513,-287.9906,,272,E52,-76.6559,37.756,-287.9906,,-77.198,38.0231,-290.0274,,-77.7033,38.272,-291.9256
271,E51,-80.4986,26.156,-288.2291,,273,E53,-72.7681,49.229,-287.2656,,-73.2903,49.5825,-289.3268,,-73.7699,49.907,-291.2202
272,E52,-76.6559,37.756,-287.9906,,274,E54,-68.7616,60.622,-286.0717,,-69.2401,61.0434,-288.0624,,-69.6933,61.443,-289.948
273,E53,-72.7681,49.229,-287.2656,,275,E55,-64.3708,71.576,-284.5585,,-64.8343,72.0912,-286.6076,,-65.2586,72.563,-288.4832
274,E54,-68.7616,60.622,-286.0717,,276,A46,-59.8791,82.417,-282.599,,-60.336,83.0458,-284.7552,,-60.7307,83.589,-286.6179
275,E55,-64.3708,71.576,-284.5585,,277,A57,-53.9481,91.284,-281.064,,-54.3257,91.9233,-283.0309,,-54.6813,92.525,-284.8835
276,A46,-59.8791,82.417,-282.599,,278,A58,-42.2024,92.137,-282.7895,,-42.4864,92.7567,-284.6919,,-42.7646,93.364,-286.5558
277,A57,-53.9481,91.284,-281.064,,279,A59,-30.4101,92.832,-284.0733,,-30.6204,93.4741,-286.036,,-30.8208,94.086,-287.9084
278,A58,-42.2024,92.137,-282.7895,,280,A60,-18.3091,93.055,-285.0366,,-18.4354,93.6957,-286.9994,,-18.5561,94.309,-288.8781
279,A59,-30.4101,92.832,-284.0733,,281,A61,-6.1137,93.223,-285.5038,,-6.1576,93.8876,-287.5411,,-6.1979,94.502,-289.4229
280,A60,-18.3091,93.055,-285.0366,,282,A62,6.1137,93.223,-285.5038,,6.1544,93.8495,-287.4229,,6.1947,94.464,-289.3047
281,A61,-6.1137,93.223,-285.5038,,283,A63,18.3091,93.055,-285.0366,,18.4434,93.7397,-287.1342,,18.5641,94.353,-289.0129
282,A62,6.1137,93.223,-285.5038,,284,A64,30.4101,92.832,-284.0733,,30.6111,93.4471,-285.9544,,30.8115,94.059,-287.8268
283,A63,18.3091,93.055,-285.0366,,292,B61,86.7704,34.622,-285.5038,,87.8378,35.0488,-289.0159,,88.4097,35.277,-290.8977
284,A64,30.4101,92.832,-284.0733,,293,B62,90.5489,22.993,-285.5038,,92.0338,23.3704,-290.1857,,92.6306,23.522,-292.0675
285,A65,42.2024,92.137,-282.7895,,294,B63,94.1576,11.343,-285.0366,,96.047,11.5712,-290.7564,,96.6676,11.646,-292.6351
286,A66,53.9481,91.284,-281.064,,295,B64,97.6857,-0.235,-284.0733,,99.842,-0.2395,-290.3441,,100.4859,-0.241,-292.2165
287,B56,65.5892,90.276,-278.9059,,296,B65,100.6687,-11.665,-282.7895,,103.163,-11.9531,-289.7962,,103.8265,-12.03,-291.6601
288,B57,70.1453,79.516,-281.064,,297,B66,103.4871,-23.099,-281.064,,106.4205,-23.7537,-289.031,,107.1026,-23.906,-290.8836
289,B58,74.5863,68.609,-282.7895,,299,C57,97.3003,-42.14,-281.064,,99.369,-43.0362,-287.0394,,100.0103,-43.314,-288.892
290,B59,78.8912,57.609,-284.0733,,300,C58,88.2992,-49.734,-282.7895,,89.4866,-50.4032,-286.5924,,90.0686,-50.731,-288.4563
291,B60,82.8419,46.169,-285.0366,,301,C59,79.1676,-57.228,-284.0733,,79.7622,-57.6578,-286.2069,,80.284,-58.035,-288.0793
292,B61,86.7704,34.622,-285.5038,,302,C60,69.5083,-64.52,-285.0366,,69.9819,-64.9597,-286.9784,,70.44,-65.385,-288.8571
293,B62,90.5489,22.993,-285.5038,,303,C61,59.7408,-71.824,-285.5038,,60.165,-72.3346,-287.5313,,60.5588,-72.808,-289.4131
294,B63,94.1576,11.343,-285.0366,,304,C62,49.8486,-79.012,-285.5038,,50.1891,-79.5512,-287.4546,,50.5177,-80.072,-289.3364
295,B64,97.6857,-0.235,-284.0733,,305,C63,39.8834,-86.044,-285.0366,,40.186,-86.6959,-287.1993,,40.4489,-87.263,-289.078
296,B65,100.6687,-11.665,-282.7895,,306,C64,29.963,-92.977,-284.0733,,30.1761,-93.6382,-286.094,,30.3736,-94.251,-287.9664
297,B66,103.4871,-23.099,-281.064,,307,C65,20.0144,-99.346,-282.7895,,20.1512,-100.0262,-284.7238,,20.2831,-100.681,-286.5877
298,C56,106.1255,-34.482,-278.9059,,308,C66,10.0104,-105.56,-281.064,,10.0806,-106.3002,-283.0355,,10.1466,-106.996,-284.8881
299,C57,97.3003,-42.14,-281.064,,309,D56,0,-111.587,-278.9059,,0,-112.3825,-280.8959,,0,-113.118,-282.7342
300,C58,88.2992,-49.734,-282.7895,,310,D57,-10.0104,-105.56,-281.064,,-10.0862,-106.3592,-283.1927,,-10.1522,-107.055,-285.0453
301,C59,79.1676,-57.228,-284.0733,,311,D58,-20.0144,-99.346,-282.7895,,-20.1479,-100.0092,-284.6765,,-20.2798,-100.664,-286.5404
302,C60,69.5083,-64.52,-285.0366,,312,D59,-29.963,-92.977,-284.0733,,-30.1711,-93.6222,-286.0466,,-30.3686,-94.235,-287.919
303,C61,59.7408,-71.824,-285.5038,,313,D60,-39.8834,-86.044,-285.0366,,-40.1852,-86.6949,-287.1938,,-40.4481,-87.262,-289.0725
304,C62,49.8486,-79.012,-285.5038,,314,D61,-49.8486,-79.012,-285.5038,,-50.1834,-79.5422,-287.4215,,-50.512,-80.063,-289.3033
305,C63,39.8834,-86.044,-285.0366,,315,D62,-59.7408,-71.824,-285.5038,,-60.1914,-72.3656,-287.6573,,-60.5852,-72.839,-289.5391
306,C64,29.963,-92.977,-284.0733,,316,D63,-69.5083,-64.52,-285.0366,,-69.983,-64.9607,-286.9831,,-70.4411,-65.386,-288.8618
307,C65,20.0144,-99.346,-282.7895,,317,D64,-79.1676,-57.228,-284.0733,,-79.7054,-57.6168,-286.003,,-80.2272,-57.994,-287.8754
308,C66,10.0104,-105.56,-281.064,,318,D65,-88.2992,-49.734,-282.7895,,-88.9056,-50.0752,-284.7318,,-89.4876,-50.403,-286.5957
309,D56,0,-111.587,-278.9059,,319,D66,-97.3003,-42.14,-281.064,,-98.0037,-42.4442,-283.0955,,-98.645,-42.722,-284.9481
310,D57,-10.0104,-105.56,-281.064,,320,E56,-106.1255,-34.482,-278.9059,,-106.8919,-34.7307,-280.9201,,-107.5914,-34.958,-282.7584
311,D58,-20.0144,-99.346,-282.7895,,321,E57,-103.4871,-23.099,-281.064,,-104.1688,-23.2517,-282.9153,,-104.8509,-23.404,-284.7679
312,D59,-29.963,-92.977,-284.0733,,322,E58,-100.6687,-11.665,-282.7895,,-101.3734,-11.7461,-284.7689,,-102.0369,-11.823,-286.6328
313,D60,-39.8834,-86.044,-285.0366,,323,E59,-97.6857,-0.235,-284.0733,,-98.3839,-0.2365,-286.1036,,-99.0278,-0.238,-287.976
314,D61,-49.8486,-79.012,-285.5038,,324,E60,-94.1576,11.343,-285.0366,,-94.7911,11.4192,-286.9544,,-95.4117,11.494,-288.8331
315,D62,-59.7408,-71.824,-285.5038,,325,E61,-90.5489,22.993,-285.5038,,-91.194,23.1565,-287.5376,,-91.7908,23.308,-289.4194
316,D63,-69.5083,-64.52,-285.0366,,326,E62,-86.7704,34.622,-285.5038,,-87.363,34.8588,-287.4536,,-87.9349,35.087,-289.3354
317,D64,-79.1676,-57.228,-284.0733,,327,E63,-82.8419,46.169,-285.0366,,-83.407,46.4837,-286.9809,,-83.953,46.788,-288.8596
318,D65,-88.2992,-49.734,-282.7895,,328,E64,-78.8912,57.609,-284.0733,,-79.4706,58.0313,-286.1594,,-79.9906,58.411,-288.0318
319,D66,-97.3003,-42.14,-281.064,,329,E65,-74.5863,68.609,-282.7895,,-75.0892,69.0718,-284.6967,,-75.5808,69.524,-286.5606
320,E56,-106.1255,-34.482,-278.9059,,330,E66,-70.1453,79.516,-281.064,,-70.6046,80.0369,-282.9038,,-71.0669,80.561,-284.7564
321,E57,-103.4871,-23.099,-281.064,,331,A56,-65.5892,90.276,-278.9059,,-66.0125,90.859,-280.7061,,-66.4448,91.454,-282.5444
322,E58,-100.6687,-11.665,-282.7895,,332,A68,-59.6308,99.108,-277.2399,,-60.0598,99.8208,-279.2339,,-60.4528,100.474,-281.0612
323,E59,-97.6857,-0.235,-284.0733,,333,A69,-47.9477,100.034,-279.1673,,-48.2676,100.7017,-281.0296,,-48.5836,101.361,-282.8696
324,E60,-94.1576,11.343,-285.0366,,334,A70,-36.1897,100.804,-280.6583,,-36.4462,101.5186,-282.6475,,-36.6847,102.183,-284.4974
325,E61,-90.5489,22.993,-285.5038,,335,A71,-24.375,101.416,-281.7107,,-24.5366,102.0885,-283.5788,,-24.6973,102.757,-285.4356
326,E62,-86.7704,34.622,-285.5038,,336,A72,-12.1976,101.668,-282.4095,,-12.2829,102.3799,-284.3862,,-12.3633,103.05,-286.2476
327,E63,-82.8419,46.169,-285.0366,,337,A73,0,101.752,-282.6426,,0,102.4453,-284.5684,,0,103.116,-286.4314
328,E64,-78.8912,57.609,-284.0733,,338,A74,12.1976,101.668,-282.4095,,12.2794,102.3499,-284.3038,,12.3598,103.02,-286.1652
329,E65,-74.5863,68.609,-282.7895,,357,C69,97.589,-52.746,-279.1673,,99.6329,-53.8503,-285.0141,,100.2761,-54.198,-286.8542
330,E66,-70.1453,79.516,-281.064,,358,C70,88.5289,-60.28,-280.6583,,89.4897,-60.9337,-283.7042,,90.0732,-61.331,-285.5541
331,A56,-65.5892,90.276,-278.9059,,359,C71,79.3305,-67.719,-281.7107,,79.9023,-68.2076,-283.7414,,80.4252,-68.654,-285.5982
332,A68,-59.6308,99.108,-277.2399,,360,C72,69.6266,-75.081,-282.4095,,70.113,-75.6051,-284.3823,,70.5719,-76.1,-286.2437
333,A69,-47.9477,100.034,-279.1673,,361,C73,59.8079,-82.318,-282.6426,,60.2147,-82.8784,-284.5652,,60.6089,-83.421,-286.4282
334,A70,-36.1897,100.804,-280.6583,,362,C74,49.8905,-89.42,-282.4095,,50.2544,-90.0716,-284.4695,,50.5832,-90.661,-286.3309
335,A71,-24.375,101.416,-281.7107,,363,C75,39.8909,-96.374,-281.7107,,40.1577,-97.0188,-283.5951,,40.4206,-97.654,-285.4519
336,A72,-12.1976,101.668,-282.4095,,364,C76,29.9728,-102.823,-280.6583,,30.1707,-103.5023,-282.5108,,30.3683,-104.18,-284.3607
337,A73,0,101.752,-282.6426,,365,C77,20.008,-109.112,-279.1673,,20.1405,-109.8348,-281.0164,,20.2724,-110.554,-282.8565
338,A74,12.1976,101.668,-282.4095,,366,C78,10.0118,-115.23,-277.2399,,10.0773,-115.9835,-279.0531,,10.1433,-116.743,-280.8804
339,A75,24.375,101.416,-281.7107,,367,D67,0,-121.168,-274.8791,,0,-121.9544,-276.6643,,0,-122.753,-278.4761
340,A76,36.1897,100.804,-280.6583,,368,D68,-10.0118,-115.23,-277.2399,,-10.08,-116.0145,-279.1278,,-10.146,-116.774,-280.9551
341,A77,47.9477,100.034,-279.1673,,369,D69,-20.008,-109.112,-279.1673,,-20.6755,-112.7519,-284.3854,,-20.809,-113.48,-286.2218
342,A78,59.6308,99.108,-277.2399,,370,D70,-29.9728,-102.823,-280.6583,,-30.1715,-103.5053,-282.5181,,-30.3691,-104.183,-284.368
343,B67,71.2207,98.027,-274.8791,,371,D71,-39.8909,-96.374,-281.7107,,-40.1678,-97.0428,-283.6662,,-40.4307,-97.678,-285.523
344,B68,75.8303,87.339,-277.2399,,372,D72,-49.8905,-89.42,-282.4095,,-50.241,-90.0476,-284.3936,,-50.5698,-90.637,-286.255
345,B69,80.3213,76.514,-279.1673,,373,D73,-59.8079,-82.318,-282.6426,,-60.2221,-82.8884,-284.6002,,-60.6163,-83.431,-286.4632
346,B70,84.6867,65.569,-280.6583,,374,D74,-69.6266,-75.081,-282.4095,,-70.1019,-75.5931,-284.3371,,-70.5608,-76.088,-286.1985
347,B71,88.9198,54.522,-281.7107,,375,D75,-79.3305,-67.719,-281.7107,,-79.9101,-68.2146,-283.7692,,-80.433,-68.661,-285.626
348,B72,92.9221,43.018,-282.4095,,376,D76,-88.5289,-60.28,-280.6583,,-89.1579,-60.7077,-282.6522,,-89.7414,-61.105,-284.5021
349,B73,96.7712,31.443,-282.6426,,377,D77,-97.589,-52.746,-279.1673,,-98.2605,-53.1083,-281.088,,-98.9037,-53.456,-282.9281
350,B74,100.4606,19.817,-282.4095,,378,D78,-106.4965,-45.129,-277.2399,,-107.1938,-45.4245,-279.0552,,-107.8957,-45.722,-280.8825
351,B75,103.9844,8.158,-281.7107,,379,E67,-115.2376,-37.443,-274.8791,,-116.0021,-37.6912,-276.7028,,-116.7617,-37.938,-278.5146
352,B76,107.0532,-3.268,-280.6583,,380,E68,-112.6842,-26.086,-277.2399,,-113.4948,-26.2741,-279.2344,,-114.2375,-26.446,-281.0617
353,B77,109.9546,-14.688,-279.1673,,381,E69,-109.9546,-14.688,-279.1673,,-110.6761,-14.7842,-280.999,,-111.4008,-14.881,-282.8391
354,B78,112.6842,-26.086,-277.2399,,382,E70,-107.0532,-3.268,-280.6583,,-107.7879,-3.2905,-282.5846,,-108.4935,-3.312,-284.4345
355,C67,115.2376,-37.443,-274.8791,,383,E71,-103.9844,8.158,-281.7107,,-104.6964,8.2132,-283.6398,,-105.3818,8.267,-285.4966
356,C68,106.4965,-45.129,-277.2399,,384,E72,-100.4606,19.817,-282.4095,,-101.1468,19.9524,-284.3385,,-101.809,20.083,-286.1999
357,C69,97.589,-52.746,-279.1673,,385,E73,-96.7712,31.443,-282.6426,,-97.4314,31.6578,-284.571,,-98.0692,31.865,-286.434
358,C70,88.5289,-60.28,-280.6583,,386,E74,-92.9221,43.018,-282.4095,,-93.584,43.3245,-284.4212,,-94.1965,43.608,-286.2826
359,C71,79.3305,-67.719,-281.7107,,387,E75,-88.9198,54.522,-281.7107,,-89.5019,54.8786,-283.555,,-90.088,55.238,-285.4118
360,C72,69.6266,-75.081,-282.4095,,388,E76,-84.6867,65.569,-280.6583,,-85.2669,66.0178,-282.581,,-85.8251,66.45,-284.4309
361,C73,59.8079,-82.318,-282.6426,,389,E77,-80.3213,76.514,-279.1673,,-80.9284,77.0917,-281.2775,,-81.4578,77.596,-283.1176
362,C74,49.8905,-89.42,-282.4095,,390,E78,-75.8303,87.339,-277.2399,,-76.3417,87.9283,-279.1098,,-76.8415,88.504,-280.9371
363,C75,39.8909,-96.374,-281.7107,,391,A67,-71.2207,98.027,-274.8791,,-71.7086,98.6989,-276.7621,,-72.178,99.345,-278.5739
364,C76,29.9728,-102.823,-280.6583,,392,A80,-65.2835,106.913,-273.0346,,-65.7283,107.6413,-274.8946,,-66.1586,108.346,-276.6942
