A85,A86,A99,-6.1133,110.038,-279.454,6.1133,110.038,-279.454,0,118.281,-276.134,,-59.55923013,-102.7561766,-275.8064042,-59.61394957,-112.4930249,-271.8672505,-69.2800622,-105.7505397,-272.3246152
A85,A98,A99,-6.1133,110.038,-279.454,-12.2188,118.183,-275.9055,0,118.281,-276.134,,-69.50816495,-95.66846458,-276.0733304,-79.33953411,-88.41648066,-275.8651611,-79.1734745,-98.57619752,-272.3494591
A86,A87,A100,6.1133,110.038,-279.454,18.3087,109.87,-278.9869,12.2188,118.183,-275.9055,,-69.50816495,-95.66846458,-276.0733304,-69.2800622,-105.7505397,-272.3246152,-79.1734745,-98.57619752,-272.3494591
A86,A99,A100,6.1133,110.038,-279.454,0,118.281,-276.134,12.2188,118.183,-275.9055,,-79.33953411,-88.41648066,-275.8651611,-88.68621235,-81.21719397,-275.2329682,-88.58794131,-91.48182363,-271.9360369
A87,A88,A101,18.3087,109.87,-278.9869,30.0914,109.444,-278.1308,24.0135,117.852,-275.2718,,-79.33953411,-88.41648066,-275.8651611,-79.1734745,-98.57619752,-272.3494591,-88.58794131,-91.48182363,-271.9360369
A87,A100,A101,18.3087,109.87,-278.9869,12.2188,118.183,-275.9055,24.0135,117.852,-275.2718,,-88.68621235,-81.21719397,-275.2329682,-97.88914309,-73.88678712,-274.1560678,-97.8694687,-84.21665353,-271.0917156
A88,A89,A102,30.0914,109.444,-278.1308,41.8868,108.758,-276.871,35.7711,117.339,-274.2122,,-88.68621235,-81.21719397,-275.2329682,-88.58794131,-91.48182363,-271.9360369,-97.8694687,-84.21665353,-271.0917156
A88,A101,A102,30.0914,109.444,-278.1308,24.0135,117.852,-275.2718,35.7711,117.339,-274.2122,,-97.88914309,-73.88678712,-274.1560678,-106.9661782,-66.34939224,-272.6472242,-106.9701153,-76.82133655,-269.8208727
A89,A90,A103,41.8868,108.758,-276.871,53.6373,107.913,-275.1691,47.5535,116.591,-272.7372,,-97.88914309,-73.88678712,-274.1560678,-97.8694687,-84.21665353,-271.0917156,-106.9701153,-76.82133655,-269.8208727
A89,A102,A103,41.8868,108.758,-276.871,35.7711,117.339,-274.2122,47.5535,116.591,-272.7372,,-106.9661782,-66.34939224,-272.6472242,-115.8679014,-58.70774113,-270.6980812,-115.970136,-69.23164836,-268.1101205
A90,A91,A104,53.6373,107.913,-275.1691,65.2835,106.913,-273.0346,59.2612,115.66,-270.8342,,-106.9661782,-66.34939224,-272.6472242,-106.9701153,-76.82133655,-269.8208727,-115.970136,-69.23164836,-268.1101205
A90,A103,A104,53.6373,107.913,-275.1691,47.5535,116.591,-272.7372,59.2612,115.66,-270.8342,,-115.8679014,-58.70774113,-270.6980812,-124.4911828,-50.98550476,-268.3594251,-124.6983842,-61.58848861,-265.9990594
A91,B79,A105,65.2835,106.913,-273.0346,76.7671,105.661,-270.5232,70.7961,114.503,-268.5466,,-115.8679014,-58.70774113,-270.6980812,-115.970136,-69.23164836,-268.1101205,-124.6983842,-61.58848861,-265.9990594
A91,A104,A105,65.2835,106.913,-273.0346,59.2612,115.66,-270.8342,70.7961,114.503,-268.5466,,-124.4911828,-50.98550476,-268.3594251,-132.918975,-43.18789693,-265.6074808,-133.2394734,-53.82941098,-263.4782765
B79,B80,B93,76.7671,105.661,-270.5232,81.5064,95.127,-273.0346,87.021,102.715,-268.5466,,-124.4911828,-50.98550476,-268.3594251,-124.6983842,-61.58848861,-265.9990594,-133.2394734,-53.82941098,-263.4782765
B79,A105,B92,76.7671,105.661,-270.5232,70.7961,114.503,-268.5466,82.2215,113.169,-265.8435,,-132.918975,-43.18789693,-265.6074808,-130.6683537,-31.9209846,-268.3269555,-139.4226039,-34.7647773,-263.4583932
B79,B92,B93,76.7671,105.661,-270.5232,82.2215,113.169,-265.8435,87.021,102.715,-268.5466,,-132.918975,-43.18789693,-265.6074808,-133.2394734,-53.82941098,-263.4782765,-141.5534355,-45.99260907,-260.5695118
B80,B81,B94,81.5064,95.127,-273.0346,86.0562,84.359,-275.1691,91.6858,92.102,-270.8342,,-132.918975,-43.18789693,-265.6074808,-141.5534355,-45.99260907,-260.5695118,-139.4226039,-34.7647773,-263.4583932
B80,B93,B94,81.5064,95.127,-273.0346,87.021,102.715,-268.5466,91.6858,92.102,-270.8342,,-130.6683537,-31.9209846,-268.3269555,-128.2112024,-20.60384422,-270.6229436,-137.057884,-23.46408644,-265.9480612
B81,B82,B95,86.0562,84.359,-275.1691,90.4905,73.445,-276.871,96.189,81.255,-272.7372,,-130.6683537,-31.9209846,-268.3269555,-139.4226039,-34.7647773,-263.4583932,-137.057884,-23.46408644,-265.9480612
B81,B94,B95,86.0562,84.359,-275.1691,91.6858,92.102,-270.8342,96.189,81.255,-272.7372,,-128.2112024,-20.60384422,-270.6229436,-125.480862,-9.189717988,-272.5246569,-134.4715679,-12.15030208,-268.021991
B82,B83,B96,90.4905,73.445,-276.871,94.7883,62.439,-278.1308,100.5413,70.28,-274.2122,,-128.2112024,-20.60384422,-270.6229436,-137.057884,-23.46408644,-265.9480612,-134.4715679,-12.15030208,-268.021991
B82,B95,B96,90.4905,73.445,-276.871,96.189,81.255,-272.7372,100.5413,70.28,-274.2122,,-125.480862,-9.189717988,-272.5246569,-122.548911,2.237248642,-273.9880943,-131.6340317,-0.724429122,-269.6953873
B83,B84,B97,94.7883,62.439,-278.1308,98.8343,51.364,-278.9869,104.6627,59.257,-275.2718,,-125.480862,-9.189717988,-272.5246569,-134.4715679,-12.15030208,-268.021991,-131.6340317,-0.724429122,-269.6953873
B83,B96,B97,94.7883,62.439,-278.1308,100.5413,70.28,-274.2122,104.6627,59.257,-275.2718,,-122.548911,2.237248642,-273.9880943,-119.3979805,13.56880691,-275.0279783,-128.6055745,10.60067335,-270.9345896
B84,B85,B98,98.8343,51.364,-278.9869,102.7628,39.818,-279.454,108.6222,48.142,-275.9055,,-122.548911,2.237248642,-273.9880943,-131.6340317,-0.724429122,-269.6953873,-128.6055745,10.60067335,-270.9345896
B84,B97,B98,98.8343,51.364,-278.9869,104.6627,59.257,-275.2718,108.6222,48.142,-275.9055,,-119.3979805,13.56880691,-275.0279783,-116.0608879,24.87593662,-275.6372105,-125.3592019,21.92592906,-271.7594222
B85,B86,B99,102.7628,39.818,-279.454,106.5411,28.19,-279.454,112.4911,36.551,-276.134,,-119.3979805,13.56880691,-275.0279783,-128.6055745,10.60067335,-270.9345896,-125.3592019,21.92592906,-271.7594222
B85,B98,B99,102.7628,39.818,-279.454,108.6222,48.142,-275.9055,112.4911,36.551,-276.134,,-116.0608879,24.87593662,-275.6372105,-112.3719081,36.51281265,-275.8418013,-121.9143106,33.19148394,-272.1699507
B86,B87,B100,106.5411,28.19,-279.454,110.1497,16.539,-278.9869,116.1738,24.9,-275.9055,,-116.0608879,24.87593662,-275.6372105,-125.3592019,21.92592906,-271.7594222,-121.9143106,33.19148394,-272.1699507
B86,B99,B100,106.5411,28.19,-279.454,112.4911,36.551,-276.134,116.1738,24.9,-275.9055,,-112.3719081,36.51281265,-275.8418013,-108.5012662,48.0878231,-275.5983914,-118.1385882,44.80653875,-272.1657652
B87,B88,B101,110.1497,16.539,-278.9869,113.3858,5.202,-278.1308,119.5039,13.58,-275.2718,,-112.3719081,36.51281265,-275.8418013,-121.9143106,33.19148394,-272.1699507,-118.1385882,44.80653875,-272.1657652
B87,B100,B101,110.1497,16.539,-278.9869,116.1738,24.9,-275.9055,119.5039,13.58,-275.2718,,-108.5012662,48.0878231,-275.5983914,-104.5471137,59.19121064,-274.967914,-114.3032118,55.94613937,-271.7551811
B88,B89,B102,113.3858,5.202,-278.1308,116.378,-6.229,-276.871,122.6491,2.24,-274.2122,,-108.5012662,48.0878231,-275.5983914,-118.1385882,44.80653875,-272.1657652,-114.3032118,55.94613937,-271.7551811
B88,B101,B102,113.3858,5.202,-278.1308,119.5039,13.58,-275.2718,122.6491,2.24,-274.2122,,-104.5471137,59.19121064,-274.967914,-100.4409197,70.21045362,-273.938356,-110.2825328,67.02090589,-270.9528108
B89,B90,B103,116.378,-6.229,-276.871,119.2059,-17.665,-275.1691,125.5787,-9.197,-272.7372,,-104.5471137,59.19121064,-274.967914,-114.3032118,55.94613937,-271.7551811,-110.2825328,67.02090589,-270.9528108
B89,B102,B103,116.378,-6.229,-276.871,122.6491,2.24,-274.2122,125.5787,-9.197,-272.7372,,-100.4409197,70.21045362,-273.938356,-96.11633061,81.1937157,-272.5310133,-106.0984106,77.98132553,-269.7724886
B90,B91,B104,119.2059,-17.665,-275.1691,121.8538,-29.05,-273.0346,128.3113,-20.62,-270.8342,,-100.4409197,70.21045362,-273.938356,-110.2825328,67.02090589,-270.9528108,-106.0984106,77.98132553,-269.7724886
B90,B103,B104,119.2059,-17.665,-275.1691,125.5787,-9.197,-272.7372,128.3113,-20.62,-270.8342,,-96.11633061,81.1937157,-272.5310133,-91.65541266,92.07111726,-270.7442851,-101.7180671,88.93294774,-268.2078289
B91,C79,B105,121.8538,-29.05,-273.0346,124.2117,-40.358,-270.5232,130.7754,-31.948,-268.5466,,-96.11633061,81.1937157,-272.5310133,-106.0984106,77.98132553,-269.7724886,-101.7180671,88.93294774,-268.2078289
B91,B104,B105,121.8538,-29.05,-273.0346,128.3113,-20.62,-270.8342,130.7754,-31.948,-268.5466,,-91.65541266,92.07111726,-270.7442851,-87.04774457,102.7462655,-268.6295495,-97.21881835,99.67733802,-266.301278
C79,C80,C93,124.2117,-40.358,-270.5232,115.6573,-48.121,-273.0346,124.5781,-51.021,-268.5466,,-91.65541266,92.07111726,-270.7442851,-101.7180671,88.93294774,-268.2078289,-97.21881835,99.67733802,-266.301278
C79,B105,C92,124.2117,-40.358,-270.5232,130.7754,-31.948,-268.5466,133.0372,-43.226,-265.8435,,88.67636596,-91.57230828,-272.2073925,79.21670222,-98.62991045,-272.4980492,88.53522471,-101.7735956,-268.7522643
C79,C92,C93,124.2117,-40.358,-270.5232,133.0372,-43.226,-265.8435,124.5781,-51.021,-268.5466,,79.21670222,-98.62991045,-272.4980492,69.29889031,-105.7794412,-272.3987139,79.00525326,-108.7409372,-268.8235553
C80,C81,C94,115.6573,-48.121,-273.0346,106.823,-55.776,-275.1691,115.9262,-58.737,-270.8342,,79.21670222,-98.62991045,-272.4980492,88.53522471,-101.7735956,-268.7522643,79.00525326,-108.7409372,-268.8235553
C80,C93,C94,115.6573,-48.121,-273.0346,124.5781,-51.021,-268.5466,115.9262,-58.737,-270.8342,,69.29889031,-105.7794412,-272.3987139,59.62315231,-112.5103093,-271.9096234,69.37204197,-115.5490535,-268.5151202
C81,C82,C95,106.823,-55.776,-275.1691,97.813,-63.366,-276.871,107.0016,-66.372,-272.7372,,69.29889031,-105.7794412,-272.3987139,79.00525326,-108.7409372,-268.8235553,69.37204197,-115.5490535,-268.5151202
C81,C94,C95,106.823,-55.776,-275.1691,115.9262,-58.737,-270.8342,107.0016,-66.372,-272.7372,,59.62315231,-112.5103093,-271.9096234,49.84049151,-119.0743904,-271.0267244,59.64538074,-122.1866892,-267.8211647
C82,C83,C96,97.813,-63.366,-276.871,88.6738,-70.854,-278.1308,97.9091,-73.902,-274.2122,,59.62315231,-112.5103093,-271.9096234,69.37204197,-115.5490535,-268.5151202,59.64538074,-122.1866892,-267.8211647
C82,C95,C96,97.813,-63.366,-276.871,107.0016,-66.372,-272.7372,97.9091,-73.902,-274.2122,,49.84049151,-119.0743904,-271.0267244,39.99560452,-125.4394217,-269.7487496,49.83630586,-128.6441756,-266.7366769
C83,C84,C97,88.6738,-70.854,-278.1308,79.3916,-78.124,-278.9869,88.6987,-81.229,-275.2718,,49.84049151,-119.0743904,-271.0267244,59.64538074,-122.1866892,-267.8211647,49.83630586,-128.6441756,-266.7366769
C83,C96,C97,88.6738,-70.854,-278.1308,97.9091,-73.902,-274.2122,88.6987,-81.229,-275.2718,,39.99560452,-125.4394217,-269.7487496,30.00134268,-131.6612078,-268.0545769,39.95667568,-134.9092387,-265.2596313
C84,C85,C98,79.3916,-78.124,-278.9869,69.6243,-85.429,-279.454,79.351,-88.429,-275.9055,,39.99560452,-125.4394217,-269.7487496,49.83630586,-128.6441756,-266.7366769,39.95667568,-134.9092387,-265.2596313
C84,C97,C98,79.3916,-78.124,-278.9869,88.6987,-81.229,-275.2718,79.351,-88.429,-275.9055,,30.00134268,-131.6612078,-268.0545769,20.03889128,-137.6157835,-265.9769999,30.01955252,-140.9717496,-263.3890524
C85,C86,C99,69.6243,-85.429,-279.454,59.7327,-92.615,-279.454,69.5233,-95.69,-276.134,,30.00134268,-131.6612078,-268.0545769,39.95667568,-134.9092387,-265.2596313,30.01955252,-140.9717496,-263.3890524
C85,C98,C99,69.6243,-85.429,-279.454,79.351,-88.429,-275.9055,69.5233,-95.69,-276.134,,20.03889128,-137.6157835,-265.9769999,10.02250462,-143.362901,-263.4977856,20.03862444,-146.8248313,-261.1244751
C86,C87,C100,59.7327,-92.615,-279.454,49.7676,-99.647,-278.9869,59.5805,-102.793,-275.9055,,20.03889128,-137.6157835,-265.9769999,30.01955252,-140.9717496,-263.3890524,20.03862444,-146.8248313,-261.1244751
C86,C99,C100,59.7327,-92.615,-279.454,69.5233,-95.69,-276.134,59.5805,-102.793,-275.9055,,10.02250462,-143.362901,-263.4977856,2.14E-19,-148.8727637,-260.6303194,10.02732073,-152.4578938,-258.4697505
C87,C88,C101,49.7676,-99.647,-278.9869,39.9849,-106.229,-278.1308,49.8439,-109.458,-275.2718,,10.02250462,-143.362901,-263.4977856,20.03862444,-146.8248313,-261.1244751,10.02732073,-152.4578938,-258.4697505
C87,C100,C101,49.7676,-99.647,-278.9869,59.5805,-102.793,-275.9055,49.8439,-109.458,-275.2718,,2.14E-19,-148.8727637,-260.6303194,-10.02064059,-143.3357687,-263.449109,-10.02414094,-152.4091241,-258.3871717
C88,C89,C102,39.9849,-106.229,-278.1308,30.0387,-112.606,-276.871,40.0302,-115.954,-274.2122,,2.14E-19,-148.8727637,-260.6303194,10.02732073,-152.4578938,-258.4697505,4.01E-20,-157.8641004,-255.4291294
C88,C101,C102,39.9849,-106.229,-278.1308,49.8439,-109.458,-275.2718,40.0302,-115.954,-274.2122,,2.14E-19,-148.8727637,-260.6303194,4.01E-20,-157.8641004,-255.4291294,-10.02414094,-152.4091241,-258.3871717
C89,C90,C103,30.0387,-112.606,-276.871,20.036,-118.83,-275.1691,30.0584,-122.274,-272.7372,,-10.02064059,-143.3357687,-263.449109,-20.03391987,-137.5817886,-265.9104251,-20.0283762,-146.74959,-260.9922517
C89,C102,C103,30.0387,-112.606,-276.871,40.0302,-115.954,-274.2122,30.0584,-122.274,-272.7372,,-10.02064059,-143.3357687,-263.449109,-10.02414094,-152.4091241,-258.3871717,-20.0283762,-146.74959,-260.9922517
C90,C91,C104,20.036,-118.83,-275.1691,10.0263,-124.867,-273.0346,20.0395,-128.403,-270.8342,,-20.03391987,-137.5817886,-265.9104251,-29.99433807,-131.6304675,-267.9919885,-30.00143756,-140.8866382,-263.229745
C90,C103,C104,20.036,-118.83,-275.1691,30.0584,-122.274,-272.7372,20.0395,-128.403,-270.8342,,-20.03391987,-137.5817886,-265.9104251,-20.0283762,-146.74959,-260.9922517,-30.00143756,-140.8866382,-263.229745
C91,D79,C105,10.0263,-124.867,-273.0346,0,-130.604,-270.5232,10.0275,-134.247,-268.5466,,-29.99433807,-131.6304675,-267.9919885,-39.98831733,-125.4169379,-269.6997542,-39.93062355,-134.820644,-265.0868876
C91,C104,C105,10.0263,-124.867,-273.0346,20.0395,-128.403,-270.8342,10.0275,-134.247,-268.5466,,-29.99433807,-131.6304675,-267.9919885,-30.00143756,-140.8866382,-263.229745,-39.93062355,-134.820644,-265.0868876
D79,D80,D93,0,-130.604,-270.5232,-10.0263,-124.867,-273.0346,-10.0275,-134.247,-268.5466,,-39.98831733,-125.4169379,-269.6997542,-49.83339864,-119.0584081,-270.9884709,-49.80161749,-128.5545579,-266.551399
D79,C105,D92,0,-130.604,-270.5232,10.0275,-134.247,-268.5466,0,-139.883,-265.8435,,-39.98831733,-125.4169379,-269.6997542,-39.93062355,-134.820644,-265.0868876,-49.80161749,-128.5545579,-266.551399
D79,D92,D93,0,-130.604,-270.5232,0,-139.883,-265.8435,-10.0275,-134.247,-268.5466,,-49.83339864,-119.0584081,-270.9884709,-59.61394957,-112.4930249,-271.8672505,-59.59899888,-122.0923356,-267.6127435
D80,D81,D94,-10.0263,-124.867,-273.0346,-20.036,-118.83,-275.1691,-20.0395,-128.403,-270.8342,,-49.83339864,-119.0584081,-270.9884709,-49.80161749,-128.5545579,-266.551399,-59.59899888,-122.0923356,-267.6127435
D80,D93,D94,-10.0263,-124.867,-273.0346,-10.0275,-134.247,-268.5466,-20.0395,-128.403,-270.8342,,-59.61394957,-112.4930249,-271.8672505,-69.2800622,-105.7505397,-272.3246152,-69.30649726,-115.4407286,-268.261662
D81,D82,D95,-20.036,-118.83,-275.1691,-30.0387,-112.606,-276.871,-30.0584,-122.274,-272.7372,,-59.61394957,-112.4930249,-271.8672505,-59.59899888,-122.0923356,-267.6127435,-69.30649726,-115.4407286,-268.261662
D81,D94,D95,-20.036,-118.83,-275.1691,-20.0395,-128.403,-270.8342,-30.0584,-122.274,-272.7372,,-69.2800622,-105.7505397,-272.3246152,-79.1734745,-98.57619752,-272.3494591,-78.907695,-108.6068022,-268.4915571
D82,D83,D96,-30.0387,-112.606,-276.871,-39.9849,-106.229,-278.1308,-40.0302,-115.954,-274.2122,,-69.2800622,-105.7505397,-272.3246152,-69.30649726,-115.4407286,-268.261662,-78.907695,-108.6068022,-268.4915571
D82,D95,D96,-30.0387,-112.606,-276.871,-30.0584,-122.274,-272.7372,-40.0302,-115.954,-274.2122,,-79.1734745,-98.57619752,-272.3494591,-88.58794131,-91.48182363,-271.9360369,-88.38540933,-101.6011333,-268.297593
D83,D84,D97,-39.9849,-106.229,-278.1308,-49.7676,-99.647,-278.9869,-49.8439,-109.458,-275.2718,,-79.1734745,-98.57619752,-272.3494591,-78.907695,-108.6068022,-268.4915571,-88.38540933,-101.6011333,-268.297593
D83,D96,D97,-39.9849,-106.229,-278.1308,-40.0302,-115.954,-274.2122,-49.8439,-109.458,-275.2718,,-88.58794131,-91.48182363,-271.9360369,-97.8694687,-84.21665353,-271.0917156,-97.72363798,-94.4332002,-267.6782948
D84,D85,D98,-49.7676,-99.647,-278.9869,-59.7327,-92.615,-279.454,-59.5805,-102.793,-275.9055,,-88.58794131,-91.48182363,-271.9360369,-88.38540933,-101.6011333,-268.297593,-97.72363798,-94.4332002,-267.6782948
D84,D97,D98,-49.7676,-99.647,-278.9869,-49.8439,-109.458,-275.2718,-59.5805,-102.793,-275.9055,,-97.8694687,-84.21665353,-271.0917156,-106.9701153,-76.82133655,-269.8208727,-106.9064754,-87.11673274,-266.6338959
D85,D86,D99,-59.7327,-92.615,-279.454,-69.6243,-85.429,-279.454,-69.5233,-95.69,-276.134,,-97.8694687,-84.21665353,-271.0917156,-97.72363798,-94.4332002,-267.6782948,-106.9064754,-87.11673274,-266.6338959
D85,D98,D99,-59.7327,-92.615,-279.454,-59.5805,-102.793,-275.9055,-69.5233,-95.69,-276.134,,-106.9701153,-76.82133655,-269.8208727,-115.970136,-69.23164836,-268.1101205,-115.9191517,-79.66261149,-265.1686486
D86,D87,D100,-69.6243,-85.429,-279.454,-79.3916,-78.124,-278.9869,-79.351,-88.429,-275.9055,,-106.9701153,-76.82133655,-269.8208727,-106.9064754,-87.11673274,-266.6338959,-115.9191517,-79.66261149,-265.1686486
D86,D99,D100,-69.6243,-85.429,-279.454,-69.5233,-95.69,-276.134,-79.351,-88.429,-275.9055,,-115.970136,-69.23164836,-268.1101205,-124.6983842,-61.58848861,-265.9990594,-124.7486122,-72.08512634,-263.2882353
D87,D88,D101,-79.3916,-78.124,-278.9869,-88.6738,-70.854,-278.1308,-88.6987,-81.229,-275.2718,,-115.970136,-69.23164836,-268.1101205,-115.9191517,-79.66261149,-265.1686486,-124.7486122,-72.08512634,-263.2882353
D87,D100,D101,-79.3916,-78.124,-278.9869,-79.351,-88.429,-275.9055,-88.6987,-81.229,-275.2718,,-124.6983842,-61.58848861,-265.9990594,-133.2394734,-53.82941098,-263.4782765,-133.3835385,-64.39781563,-261.0009758
D88,D89,D102,-88.6738,-70.854,-278.1308,-97.813,-63.366,-276.871,-97.9091,-73.902,-274.2122,,-124.6983842,-61.58848861,-265.9990594,-124.7486122,-72.08512634,-263.2882353,-133.3835385,-64.39781563,-261.0009758
D88,D101,D102,-88.6738,-70.854,-278.1308,-88.6987,-81.229,-275.2718,-97.9091,-73.902,-274.2122,,-133.2394734,-53.82941098,-263.4782765,-141.5534355,-45.99260907,-260.5695118,-141.8138425,-56.61459749,-258.3174459
D89,D90,D103,-97.813,-63.366,-276.871,-106.823,-55.776,-275.1691,-107.0016,-66.372,-272.7372,,-133.2394734,-53.82941098,-263.4782765,-133.3835385,-64.39781563,-261.0009758,-141.8138425,-56.61459749,-258.3174459
D89,D102,D103,-97.813,-63.366,-276.871,-97.9091,-73.902,-274.2122,-107.0016,-66.372,-272.7372,,-141.5534355,-45.99260907,-260.5695118,-139.4226039,-34.7647773,-263.4583932,-148.0034987,-37.55222438,-258.3106716
D90,D91,D104,-106.823,-55.776,-275.1691,-115.6573,-48.121,-273.0346,-115.9262,-58.737,-270.8342,,-141.5534355,-45.99260907,-260.5695118,-141.8138425,-56.61459749,-258.3174459,-150.0320986,-48.74787511,-255.2498279
D90,D103,D104,-106.823,-55.776,-275.1691,-107.0016,-66.372,-272.7372,-115.9262,-58.737,-270.8342,,-141.5534355,-45.99260907,-260.5695118,-150.0320986,-48.74787511,-255.2498279,-148.0034987,-37.55222438,-258.3106716
D91,E79,D105,-115.6573,-48.121,-273.0346,-124.2117,-40.358,-270.5232,-124.5781,-51.021,-268.5466,,-139.4226039,-34.7647773,-263.4583932,-137.057884,-23.46408644,-265.9480612,-145.747886,-26.29853923,-260.9753743
D91,D104,D105,-115.6573,-48.121,-273.0346,-115.9262,-58.737,-270.8342,-124.5781,-51.021,-268.5466,,-139.4226039,-34.7647773,-263.4583932,-148.0034987,-37.55222438,-258.3106716,-145.747886,-26.29853923,-260.9753743
E79,E80,E93,-124.2117,-40.358,-270.5232,-121.8538,-29.05,-273.0346,-130.7754,-31.948,-268.5466,,-137.057884,-23.46408644,-265.9480612,-134.4715679,-12.15030208,-268.021991,-143.2667812,-15.00326906,-263.2366649
E79,D105,E92,-124.2117,-40.358,-270.5232,-124.5781,-51.021,-268.5466,-133.0372,-43.226,-265.8435,,-137.057884,-23.46408644,-265.9480612,-145.747886,-26.29853923,-260.9753743,-143.2667812,-15.00326906,-263.2366649
E79,E92,E93,-124.2117,-40.358,-270.5232,-133.0372,-43.226,-265.8435,-130.7754,-31.948,-268.5466,,-134.4715679,-12.15030208,-268.021991,-131.6340317,-0.724429122,-269.6953873,-140.5632577,-3.686253318,-265.0892236
E80,E81,E94,-121.8538,-29.05,-273.0346,-119.2059,-17.665,-275.1691,-128.3113,-20.62,-270.8342,,-134.4715679,-12.15030208,-268.021991,-143.2667812,-15.00326906,-263.2366649,-140.5632577,-3.686253318,-265.0892236
E80,E93,E94,-121.8538,-29.05,-273.0346,-130.7754,-31.948,-268.5466,-128.3113,-20.62,-270.8342,,-131.6340317,-0.724429122,-269.6953873,-128.6055745,10.60067335,-270.9345896,-137.6416408,7.637827061,-266.5303225
E81,E82,E95,-119.2059,-17.665,-275.1691,-116.378,-6.228,-276.871,-125.5787,-9.197,-272.7372,,-131.6340317,-0.724429122,-269.6953873,-140.5632577,-3.686253318,-265.0892236,-137.6416408,7.637827061,-266.5303225
E81,E94,E95,-119.2059,-17.665,-275.1691,-128.3113,-20.62,-270.8342,-125.5787,-9.197,-272.7372,,-128.6055745,10.60067335,-270.9345896,-125.3592019,21.92592906,-271.7594222,-134.5071639,18.95024976,-267.5595397
E82,E83,E96,-116.378,-6.228,-276.871,-113.3858,5.202,-278.1308,-122.6491,2.24,-274.2122,,-128.6055745,10.60067335,-270.9345896,-137.6416408,7.637827061,-266.5303225,-134.5071639,18.95024976,-267.5595397
E82,E95,E96,-116.378,-6.228,-276.871,-125.5787,-9.197,-272.7372,-122.6491,2.24,-274.2122,,-125.3592019,21.92592906,-271.7594222,-121.9143106,33.19148394,-272.1699507,-131.1669643,30.23209298,-268.178644
E83,E84,E97,-113.3858,5.202,-278.1308,-110.1497,16.539,-278.9869,-119.5039,13.58,-275.2718,,-125.3592019,21.92592906,-271.7594222,-134.5071639,18.95024976,-267.5595397,-131.1669643,30.23209298,-268.178644
E83,E96,E97,-113.3858,5.202,-278.1308,-122.6491,2.24,-274.2122,-119.5039,13.58,-275.2718,,-121.9143106,33.19148394,-272.1699507,-118.1385882,44.80653875,-272.1657652,-127.6280462,41.46874718,-268.3919236
E84,E85,E98,-110.1497,16.539,-278.9869,-106.5411,28.19,-279.454,-116.1738,24.9,-275.9055,,-121.9143106,33.19148394,-272.1699507,-131.1669643,30.23209298,-268.178644,-127.6280462,41.46874718,-268.3919236
E84,E97,E98,-110.1497,16.539,-278.9869,-119.5039,13.58,-275.2718,-116.1738,24.9,-275.9055,,-118.1385882,44.80653875,-272.1657652,-114.3032118,55.94613937,-271.7551811,-123.8985132,52.64528516,-268.2055167
E85,E86,E99,-106.5411,28.19,-279.454,-102.7628,39.818,-279.454,-112.4911,36.551,-276.134,,-118.1385882,44.80653875,-272.1657652,-127.6280462,41.46874718,-268.3919236,-123.8985132,52.64528516,-268.2055167
E85,E98,E99,-106.5411,28.19,-279.454,-116.1738,24.9,-275.9055,-112.4911,36.551,-276.134,,-114.3032118,55.94613937,-271.7551811,-110.2825328,67.02090589,-270.9528108,-119.9874367,63.74777829,-267.6272104
E86,E87,E100,-102.7628,39.818,-279.454,-98.8343,51.364,-278.9869,-108.6222,48.142,-275.9055,,-114.3032118,55.94613937,-271.7551811,-123.8985132,52.64528516,-268.2055167,-119.9874367,63.74777829,-267.6272104
E86,E99,E100,-102.7628,39.818,-279.454,-112.4911,36.551,-276.134,-108.6222,48.142,-275.9055,,-110.2825328,67.02090589,-270.9528108,-106.0984106,77.98132553,-269.7724886,-115.903184,74.7633391,-266.6669232
E87,E88,E101,-98.8343,51.364,-278.9869,-94.7883,62.439,-278.1308,-104.6627,59.257,-275.2718,,-110.2825328,67.02090589,-270.9528108,-119.9874367,63.74777829,-267.6272104,-115.903184,74.7633391,-266.6669232
E87,E100,E101,-98.8343,51.364,-278.9869,-108.6222,48.142,-275.9055,-104.6627,59.257,-275.2718,,-106.0984106,77.98132553,-269.7724886,-101.7180671,88.93294774,-268.2078289,-111.6550169,85.68217266,-265.335084
E88,E89,E102,-94.7883,62.439,-278.1308,-90.4905,73.445,-276.871,-100.5413,70.28,-274.2122,,-106.0984106,77.98132553,-269.7724886,-115.903184,74.7633391,-266.6669232,-111.6550169,85.68217266,-265.335084
E88,E101,E102,-94.7883,62.439,-278.1308,-104.6627,59.257,-275.2718,-100.5413,70.28,-274.2122,,-101.7180671,88.93294774,-268.2078289,-97.21881835,99.67733802,-266.301278,-107.2513175,96.49783696,-263.6426795
E89,E90,E103,-90.4905,73.445,-276.871,-86.0562,84.359,-275.1691,-96.189,81.255,-272.7372,,-101.7180671,88.93294774,-268.2078289,-111.6550169,85.68217266,-265.335084,-107.2513175,96.49783696,-263.6426795
E89,E102,E103,-90.4905,73.445,-276.871,-100.5413,70.28,-274.2122,-96.189,81.255,-272.7372,,69.37204197,-115.5490535,-268.5151202,59.64538074,-122.1866892,-267.8211647,69.81886221,-126.7478847,-263.5247333
