C32,C40,C41,160,202,203,361,49.3159,-47.271,-292.5295,59.337,-50.666,-290.0899,49.6047,-57.873,-290.5687,361,49.3159,-47.271,-292.5295,59.337,-50.666,-290.0899,49.6047,-57.873,-290.5687
C33,C34,C42,161,162,204,362,39.5493,-54.435,-292.7676,29.7184,-61.509,-292.5295,39.7125,-65.06,-290.5687,362,39.5493,-54.435,-292.7676,29.7184,-61.509,-292.5295,39.7125,-65.06,-290.5687
C33,C41,C42,161,203,204,363,39.5493,-54.435,-292.7676,49.6047,-57.873,-290.5687,39.7125,-65.06,-290.5687,363,39.5493,-54.435,-292.7676,49.6047,-57.873,-290.5687,39.7125,-65.06,-290.5687
C34,C35,C43,162,163,205,364,29.7184,-61.509,-292.5295,19.8391,-68.484,-291.8157,29.8508,-72.089,-290.0899,364,29.7184,-61.509,-292.5295,19.8391,-68.484,-291.8157,29.8508,-72.089,-290.0899
C34,C42,C43,162,204,205,365,29.7184,-61.509,-292.5295,39.7125,-65.06,-290.5687,29.8508,-72.089,-290.0899,365,29.7184,-61.509,-292.5295,39.7125,-65.06,-290.5687,29.8508,-72.089,-290.0899
C35,C36,C44,163,164,206,366,19.8391,-68.484,-291.8157,9.9276,-75.348,-290.6273,19.931,-79.024,-289.1332,366,19.8391,-68.484,-291.8157,9.9276,-75.348,-290.6273,19.931,-79.024,-289.1332
C35,C43,C44,163,205,206,367,19.8391,-68.484,-291.8157,29.8508,-72.089,-290.0899,19.931,-79.024,-289.1332,367,19.8391,-68.484,-291.8157,29.8508,-72.089,-290.0899,19.931,-79.024,-289.1332
C36,D29,C45,164,165,207,368,9.9276,-75.348,-290.6273,0,-82.089,-288.9663,10.0048,-85.83,-287.7034,368,9.9276,-75.348,-290.6273,0,-82.089,-288.9663,10.0048,-85.83,-287.7034
C36,C44,C45,164,206,207,369,9.9276,-75.348,-290.6273,19.931,-79.024,-289.1332,10.0048,-85.83,-287.7034,369,9.9276,-75.348,-290.6273,19.931,-79.024,-289.1332,10.0048,-85.83,-287.7034
D29,D30,D38,165,166,209,370,0,-82.089,-288.9663,-9.9276,-75.348,-290.6273,-10.0048,-85.83,-287.7034,370,0,-82.089,-288.9663,-9.9276,-75.348,-290.6273,-10.0048,-85.83,-287.7034
D29,C45,D37,165,207,208,371,0,-82.089,-288.9663,10.0048,-85.83,-287.7034,0,-92.036,-285.9538,371,0,-82.089,-288.9663,10.0048,-85.83,-287.7034,0,-92.036,-285.9538
D29,D37,D38,165,208,209,372,0,-82.089,-288.9663,0,-92.036,-285.9538,-10.0048,-85.83,-287.7034,372,0,-82.089,-288.9663,0,-92.036,-285.9538,-10.0048,-85.83,-287.7034
D30,D31,D39,166,167,210,373,-9.9276,-75.348,-290.6273,-19.8391,-68.484,-291.8157,-19.931,-79.024,-289.1332,373,-9.9276,-75.348,-290.6273,-19.8391,-68.484,-291.8157,-19.931,-79.024,-289.1332
D30,D38,D39,166,209,210,374,-9.9276,-75.348,-290.6273,-10.0048,-85.83,-287.7034,-19.931,-79.024,-289.1332,374,-9.9276,-75.348,-290.6273,-10.0048,-85.83,-287.7034,-19.931,-79.024,-289.1332
D31,D32,D40,167,168,211,375,-19.8391,-68.484,-291.8157,-29.7184,-61.509,-292.5295,-29.8508,-72.089,-290.0899,375,-19.8391,-68.484,-291.8157,-29.7184,-61.509,-292.5295,-29.8508,-72.089,-290.0899
D31,D39,D40,167,210,211,376,-19.8391,-68.484,-291.8157,-19.931,-79.024,-289.1332,-29.8508,-72.089,-290.0899,376,-19.8391,-68.484,-291.8157,-19.931,-79.024,-289.1332,-29.8508,-72.089,-290.0899
D32,D33,D41,168,169,212,377,-29.7184,-61.509,-292.5295,-39.5493,-54.435,-292.7676,-39.7125,-65.06,-290.5687,377,-29.7184,-61.509,-292.5295,-39.5493,-54.435,-292.7676,-39.7125,-65.06,-290.5687
D32,D40,D41,168,211,212,378,-29.7184,-61.509,-292.5295,-29.8508,-72.089,-290.0899,-39.7125,-65.06,-290.5687,378,-29.7184,-61.509,-292.5295,-29.8508,-72.089,-290.0899,-39.7125,-65.06,-290.5687
D33,D34,D42,169,170,213,379,-39.5493,-54.435,-292.7676,-49.3159,-47.271,-292.5295,-49.6047,-57.873,-290.5687,379,-39.5493,-54.435,-292.7676,-49.3159,-47.271,-292.5295,-49.6047,-57.873,-290.5687
D33,D41,D42,169,212,213,380,-39.5493,-54.435,-292.7676,-39.7125,-65.06,-290.5687,-49.6047,-57.873,-290.5687,380,-39.5493,-54.435,-292.7676,-39.7125,-65.06,-290.5687,-49.6047,-57.873,-290.5687
D34,D35,D43,170,171,214,381,-49.3159,-47.271,-292.5295,-59.0022,-40.031,-291.8157,-59.337,-50.666,-290.0899,381,-49.3159,-47.271,-292.5295,-59.0022,-40.031,-291.8157,-59.337,-50.666,-290.0899
D34,D42,D43,170,213,214,382,-49.3159,-47.271,-292.5295,-49.6047,-57.873,-290.5687,-59.337,-50.666,-290.0899,382,-49.3159,-47.271,-292.5295,-49.6047,-57.873,-290.5687,-59.337,-50.666,-290.0899
D35,D36,D44,171,172,215,383,-59.0022,-40.031,-291.8157,-68.5927,-32.725,-290.6273,-68.998,-43.375,-289.1332,383,-59.0022,-40.031,-291.8157,-68.5927,-32.725,-290.6273,-68.998,-43.375,-289.1332
D35,D43,D44,171,214,215,384,-59.0022,-40.031,-291.8157,-59.337,-50.666,-290.0899,-68.998,-43.375,-289.1332,384,-59.0022,-40.031,-291.8157,-59.337,-50.666,-290.0899,-68.998,-43.375,-289.1332
D36,E29,D45,172,173,216,385,-68.5927,-32.725,-290.6273,-78.0715,-25.367,-288.9663,-78.5377,-36.038,-287.7034,385,-68.5927,-32.725,-290.6273,-78.0715,-25.367,-288.9663,-78.5377,-36.038,-287.7034
D36,D44,D45,172,215,216,386,-68.5927,-32.725,-290.6273,-68.998,-43.375,-289.1332,-78.5377,-36.038,-287.7034,386,-68.5927,-32.725,-290.6273,-68.998,-43.375,-289.1332,-78.5377,-36.038,-287.7034
E29,E30,E38,173,174,218,387,-78.0715,-25.367,-288.9663,-74.7283,-13.842,-290.6273,-84.721,-17.008,-287.7034,387,-78.0715,-25.367,-288.9663,-74.7283,-13.842,-290.6273,-84.721,-17.008,-287.7034
E29,D45,E37,173,216,217,388,-78.0715,-25.367,-288.9663,-78.5377,-36.038,-287.7034,-87.5314,-28.44,-285.9538,388,-78.0715,-25.367,-288.9663,-78.5377,-36.038,-287.7034,-87.5314,-28.44,-285.9538
E29,E37,E38,173,217,218,389,-78.0715,-25.367,-288.9663,-87.5314,-28.44,-285.9538,-84.721,-17.008,-287.7034,389,-78.0715,-25.367,-288.9663,-87.5314,-28.44,-285.9538,-84.721,-17.008,-287.7034
E30,E31,E39,174,175,219,390,-74.7283,-13.842,-290.6273,-71.2635,-2.294,-291.8157,-81.316,-5.464,-289.1332,390,-74.7283,-13.842,-290.6273,-71.2635,-2.294,-291.8157,-81.316,-5.464,-289.1332
E30,E38,E39,174,218,219,391,-74.7283,-13.842,-290.6273,-84.721,-17.008,-287.7034,-81.316,-5.464,-289.1332,391,-74.7283,-13.842,-290.6273,-84.721,-17.008,-287.7034,-81.316,-5.464,-289.1332
E31,E32,E40,175,176,220,392,-71.2635,-2.294,-291.8157,-67.6828,9.257,-292.5295,-77.7858,6.113,-290.0899,392,-71.2635,-2.294,-291.8157,-67.6828,9.257,-292.5295,-77.7858,6.113,-290.0899
E31,E39,E40,175,219,220,393,-71.2635,-2.294,-291.8157,-81.316,-5.464,-289.1332,-77.7858,6.113,-290.0899,393,-71.2635,-2.294,-291.8157,-81.316,-5.464,-289.1332,-77.7858,6.113,-290.0899
E32,E33,E41,176,177,221,394,-67.6828,9.257,-292.5295,-63.9921,20.793,-292.7676,-74.1484,17.664,-290.5687,394,-67.6828,9.257,-292.5295,-63.9921,20.793,-292.7676,-74.1484,17.664,-290.5687
E32,E40,E41,176,220,221,395,-67.6828,9.257,-292.5295,-77.7858,6.113,-290.0899,-74.1484,17.664,-290.5687,395,-67.6828,9.257,-292.5295,-77.7858,6.113,-290.0899,-74.1484,17.664,-290.5687
E33,E34,E42,177,178,222,396,-63.9921,20.793,-292.7676,-60.1972,32.295,-292.5295,-70.3699,29.293,-290.5687,396,-63.9921,20.793,-292.7676,-60.1972,32.295,-292.5295,-70.3699,29.293,-290.5687
E33,E41,E42,177,221,222,397,-63.9921,20.793,-292.7676,-74.1484,17.664,-290.5687,-70.3699,29.293,-290.5687,397,-63.9921,20.793,-292.7676,-74.1484,17.664,-290.5687,-70.3699,29.293,-290.5687
E34,E35,E43,178,179,223,398,-60.1972,32.295,-292.5295,-56.3045,43.745,-291.8157,-66.5231,40.776,-290.0899,398,-60.1972,32.295,-292.5295,-56.3045,43.745,-291.8157,-66.5231,40.776,-290.0899
E34,E42,E43,178,222,223,399,-60.1972,32.295,-292.5295,-70.3699,29.293,-290.5687,-66.5231,40.776,-290.0899,399,-60.1972,32.295,-292.5295,-70.3699,29.293,-290.5687,-66.5231,40.776,-290.0899
E35,E36,E44,179,180,224,400,-56.3045,43.745,-291.8157,-52.3202,55.123,-290.6273,-62.5741,52.218,-289.1332,400,-56.3045,43.745,-291.8157,-52.3202,55.123,-290.6273,-62.5741,52.218,-289.1332
E35,E43,E44,179,223,224,401,-56.3045,43.745,-291.8157,-66.5231,40.776,-290.0899,-62.5741,52.218,-289.1332,401,-56.3045,43.745,-291.8157,-66.5231,40.776,-290.0899,-62.5741,52.218,-289.1332
E36,A29,E45,180,181,225,402,-52.3202,55.123,-290.6273,-48.2509,66.412,-288.9663,-58.5437,63.558,-287.7034,402,-52.3202,55.123,-290.6273,-48.2509,66.412,-288.9663,-58.5437,63.558,-287.7034
E36,E44,E45,180,224,225,403,-52.3202,55.123,-290.6273,-62.5741,52.218,-289.1332,-58.5437,63.558,-287.7034,403,-52.3202,55.123,-290.6273,-62.5741,52.218,-289.1332,-58.5437,63.558,-287.7034
A29,A38,A37,181,182,226,404,-48.2509,66.412,-288.9663,-42.3557,75.319,-287.7034,-54.0974,74.459,-285.9538,404,-48.2509,66.412,-288.9663,-42.3557,75.319,-287.7034,-54.0974,74.459,-285.9538
A29,E45,A37,181,225,226,405,-48.2509,66.412,-288.9663,-58.5437,63.558,-287.7034,-54.0974,74.459,-285.9538,405,-48.2509,66.412,-288.9663,-58.5437,63.558,-287.7034,-54.0974,74.459,-285.9538
A38,A39,A48,182,183,228,406,-42.3557,75.319,-287.7034,-30.3251,75.648,-289.1332,-36.4062,84.13,-286.0717,406,-42.3557,75.319,-287.7034,-30.3251,75.648,-289.1332,-36.4062,84.13,-286.0717
A38,A37,A47,182,226,227,407,-42.3557,75.319,-287.7034,-54.0974,74.459,-285.9538,-48.1805,83.339,-284.5585,407,-42.3557,75.319,-287.7034,-54.0974,74.459,-285.9538,-48.1805,83.339,-284.5585
A38,A47,A48,182,227,228,408,-42.3557,75.319,-287.7034,-48.1805,83.339,-284.5585,-36.4062,84.13,-286.0717,408,-42.3557,75.319,-287.7034,-48.1805,83.339,-284.5585,-36.4062,84.13,-286.0717
A39,A40,A49,183,184,229,409,-30.3251,75.648,-289.1332,-18.2235,75.868,-290.0899,-24.3327,84.42,-287.2656,409,-30.3251,75.648,-289.1332,-18.2235,75.868,-290.0899,-24.3327,84.42,-287.2656
A39,A48,A49,183,228,229,410,-30.3251,75.648,-289.1332,-36.4062,84.13,-286.0717,-24.3327,84.42,-287.2656,410,-30.3251,75.648,-289.1332,-36.4062,84.13,-286.0717,-24.3327,84.42,-287.2656
A40,A41,A50,184,185,230,411,-18.2235,75.868,-290.0899,-6.1137,75.978,-290.5687,-12.2194,84.572,-287.9906,411,-18.2235,75.868,-290.0899,-6.1137,75.978,-290.5687,-12.2194,84.572,-287.9906
A40,A49,A50,184,229,230,412,-18.2235,75.868,-290.0899,-24.3327,84.42,-287.2656,-12.2194,84.572,-287.9906,412,-18.2235,75.868,-290.0899,-24.3327,84.42,-287.2656,-12.2194,84.572,-287.9906
A41,A42,A51,185,186,231,413,-6.1137,75.978,-290.5687,6.1137,75.978,-290.5687,0,84.642,-288.2291,413,-6.1137,75.978,-290.5687,6.1137,75.978,-290.5687,0,84.642,-288.2291
A41,A50,A51,185,230,231,414,-6.1137,75.978,-290.5687,-12.2194,84.572,-287.9906,0,84.642,-288.2291,414,-6.1137,75.978,-290.5687,-12.2194,84.572,-287.9906,0,84.642,-288.2291
A42,A43,A52,186,187,232,415,6.1137,75.978,-290.5687,18.2235,75.868,-290.0899,12.2194,84.572,-287.9906,415,6.1137,75.978,-290.5687,18.2235,75.868,-290.0899,12.2194,84.572,-287.9906
A42,A51,A52,186,231,232,416,6.1137,75.978,-290.5687,0,84.642,-288.2291,12.2194,84.572,-287.9906,416,6.1137,75.978,-290.5687,0,84.642,-288.2291,12.2194,84.572,-287.9906
A43,A44,A53,187,188,233,417,18.2235,75.868,-290.0899,30.3251,75.648,-289.1332,24.3327,84.42,-287.2656,417,18.2235,75.868,-290.0899,30.3251,75.648,-289.1332,24.3327,84.42,-287.2656
A43,A52,A53,187,232,233,418,18.2235,75.868,-290.0899,12.2194,84.572,-287.9906,24.3327,84.42,-287.2656,418,18.2235,75.868,-290.0899,12.2194,84.572,-287.9906,24.3327,84.42,-287.2656
A44,A45,A54,188,189,234,419,30.3251,75.648,-289.1332,42.3557,75.319,-287.7034,36.4063,84.13,-286.0717,419,30.3251,75.648,-289.1332,42.3557,75.319,-287.7034,36.4063,84.13,-286.0717
A44,A53,A54,188,233,234,420,30.3251,75.648,-289.1332,24.3327,84.42,-287.2656,36.4063,84.13,-286.0717,420,30.3251,75.648,-289.1332,24.3327,84.42,-287.2656,36.4063,84.13,-286.0717
A45,B37,A55,189,190,235,421,42.3557,75.319,-287.7034,54.0974,74.459,-285.9538,48.1805,83.339,-284.5585,421,42.3557,75.319,-287.7034,54.0974,74.459,-285.9538,48.1805,83.339,-284.5585
A45,A54,A55,189,234,235,422,42.3557,75.319,-287.7034,36.4063,84.13,-286.0717,48.1805,83.339,-284.5585,422,42.3557,75.319,-287.7034,36.4063,84.13,-286.0717,48.1805,83.339,-284.5585
B37,B38,B47,190,191,237,423,54.0974,74.459,-285.9538,58.5437,63.558,-287.7034,64.3708,71.576,-284.5585,426,58.5437,63.558,-287.7034,62.5741,52.218,-289.1332,68.7616,60.622,-286.0717
B37,A55,B46,190,235,236,424,54.0974,74.459,-285.9538,48.1805,83.339,-284.5585,59.8791,82.417,-282.599,428,62.5741,52.218,-289.1332,66.5231,40.776,-290.0899,72.7681,49.229,-287.2656
B37,B46,B47,190,236,237,425,54.0974,74.459,-285.9538,59.8791,82.417,-282.599,64.3708,71.576,-284.5585,429,62.5741,52.218,-289.1332,68.7616,60.622,-286.0717,72.7681,49.229,-287.2656
B38,B39,B48,191,192,238,426,58.5437,63.558,-287.7034,62.5741,52.218,-289.1332,68.7616,60.622,-286.0717,430,66.5231,40.776,-290.0899,70.3699,29.293,-290.5687,76.6559,37.756,-287.9906
B38,B47,B48,191,237,238,427,58.5437,63.558,-287.7034,64.3708,71.576,-284.5585,68.7616,60.622,-286.0717,431,66.5231,40.776,-290.0899,72.7681,49.229,-287.2656,76.6559,37.756,-287.9906
B39,B40,B49,192,193,239,428,62.5741,52.218,-289.1332,66.5231,40.776,-290.0899,72.7681,49.229,-287.2656,432,70.3699,29.293,-290.5687,74.1484,17.664,-290.5687,80.4986,26.156,-288.2291
B39,B48,B49,192,238,239,429,62.5741,52.218,-289.1332,68.7616,60.622,-286.0717,72.7681,49.229,-287.2656,433,70.3699,29.293,-290.5687,76.6559,37.756,-287.9906,80.4986,26.156,-288.2291
B40,B41,B50,193,194,240,430,66.5231,40.776,-290.0899,70.3699,29.293,-290.5687,76.6559,37.756,-287.9906,434,74.1484,17.664,-290.5687,77.7858,6.113,-290.0899,84.2079,14.513,-287.9906
B40,B49,B50,193,239,240,431,66.5231,40.776,-290.0899,72.7681,49.229,-287.2656,76.6559,37.756,-287.9906,435,74.1484,17.664,-290.5687,80.4986,26.156,-288.2291,84.2079,14.513,-287.9906
B41,B42,B51,194,195,241,432,70.3699,29.293,-290.5687,74.1484,17.664,-290.5687,80.4986,26.156,-288.2291,436,77.7858,6.113,-290.0899,81.316,-5.464,-289.1332,87.8066,2.946,-287.2656
B41,B50,B51,194,240,241,433,70.3699,29.293,-290.5687,76.6559,37.756,-287.9906,80.4986,26.156,-288.2291,437,77.7858,6.113,-290.0899,84.2079,14.513,-287.9906,87.8066,2.946,-287.2656
B42,B43,B52,195,196,242,434,74.1484,17.664,-290.5687,77.7858,6.113,-290.0899,84.2079,14.513,-287.9906,438,81.316,-5.464,-289.1332,84.721,-17.008,-287.7034,91.2619,-8.627,-286.0717
B42,B51,B52,195,241,242,435,74.1484,17.664,-290.5687,80.4986,26.156,-288.2291,84.2079,14.513,-287.9906,439,81.316,-5.464,-289.1332,87.8066,2.946,-287.2656,91.2619,-8.627,-286.0717
B43,B44,B53,196,197,243,436,77.7858,6.113,-290.0899,81.316,-5.464,-289.1332,87.8066,2.946,-287.2656,440,84.721,-17.008,-287.7034,87.5314,-28.44,-285.9538,94.148,-20.069,-284.5585
B43,B52,B53,196,242,243,437,77.7858,6.113,-290.0899,84.2079,14.513,-287.9906,87.8066,2.946,-287.2656,441,84.721,-17.008,-287.7034,91.2619,-8.627,-286.0717,94.148,-20.069,-284.5585
B44,B45,B54,197,198,244,438,81.316,-5.464,-289.1332,84.721,-17.008,-287.7034,91.2619,-8.627,-286.0717,442,87.5314,-28.44,-285.9538,78.5377,-36.038,-287.7034,87.9638,-39.102,-284.5585
B44,B53,B54,197,243,244,439,81.316,-5.464,-289.1332,87.8066,2.946,-287.2656,91.2619,-8.627,-286.0717,443,87.5314,-28.44,-285.9538,94.148,-20.069,-284.5585,96.8864,-31.48,-282.599
B45,C37,B55,198,199,245,440,84.721,-17.008,-287.7034,87.5314,-28.44,-285.9538,94.148,-20.069,-284.5585,444,87.5314,-28.44,-285.9538,96.8864,-31.48,-282.599,87.9638,-39.102,-284.5585
B45,B54,B55,198,244,245,441,84.721,-17.008,-287.7034,91.2619,-8.627,-286.0717,94.148,-20.069,-284.5585,445,78.5377,-36.038,-287.7034,68.998,-43.375,-289.1332,78.9032,-46.663,-286.0717
C37,C38,C47,199,200,247,442,87.5314,-28.44,-285.9538,78.5377,-36.038,-287.7034,87.9638,-39.102,-284.5585,446,78.5377,-36.038,-287.7034,87.9638,-39.102,-284.5585,78.9032,-46.663,-286.0717
C37,B55,C46,199,245,246,443,87.5314,-28.44,-285.9538,94.148,-20.069,-284.5585,96.8864,-31.48,-282.599,447,68.998,-43.375,-289.1332,59.337,-50.666,-290.0899,69.3059,-53.994,-287.2656
C37,C46,C47,199,246,247,444,87.5314,-28.44,-285.9538,96.8864,-31.48,-282.599,87.9638,-39.102,-284.5585,448,68.998,-43.375,-289.1332,78.9032,-46.663,-286.0717,69.3059,-53.994,-287.2656
C38,C39,C48,200,201,248,445,78.5377,-36.038,-287.7034,68.998,-43.375,-289.1332,78.9032,-46.663,-286.0717,449,59.337,-50.666,-290.0899,49.6047,-57.873,-290.5687,59.5954,-61.237,-287.9906
C38,C47,C48,200,247,248,446,78.5377,-36.038,-287.7034,87.9638,-39.102,-284.5585,78.9032,-46.663,-286.0717,450,59.337,-50.666,-290.0899,69.3059,-53.994,-287.2656,59.5954,-61.237,-287.9906
C39,C40,C49,201,202,249,447,68.998,-43.375,-289.1332,59.337,-50.666,-290.0899,69.3059,-53.994,-287.2656,451,49.6047,-57.873,-290.5687,39.7125,-65.06,-290.5687,49.7509,-68.476,-288.2291
C39,C48,C49,201,248,249,448,68.998,-43.375,-289.1332,78.9032,-46.663,-286.0717,69.3059,-53.994,-287.2656,452,49.6047,-57.873,-290.5687,59.5954,-61.237,-287.9906,49.7509,-68.476,-288.2291
C40,C41,C50,202,203,250,449,59.337,-50.666,-290.0899,49.6047,-57.873,-290.5687,59.5954,-61.237,-287.9906,453,39.7125,-65.06,-290.5687,29.8508,-72.089,-290.0899,39.824,-75.601,-287.9906
C40,C49,C50,202,249,250,450,59.337,-50.666,-290.0899,69.3059,-53.994,-287.2656,59.5954,-61.237,-287.9906,454,39.7125,-65.06,-290.5687,49.7509,-68.476,-288.2291,39.824,-75.601,-287.9906
C41,C42,C51,203,204,251,451,49.6047,-57.873,-290.5687,39.7125,-65.06,-290.5687,49.7509,-68.476,-288.2291,455,29.8508,-72.089,-290.0899,19.931,-79.024,-289.1332,29.9348,-82.598,-287.2656
C41,C50,C51,203,250,251,452,49.6047,-57.873,-290.5687,59.5954,-61.237,-287.9906,49.7509,-68.476,-288.2291,456,29.8508,-72.089,-290.0899,39.824,-75.601,-287.9906,29.9348,-82.598,-287.2656
C42,C43,C52,204,205,252,453,39.7125,-65.06,-290.5687,29.8508,-72.089,-290.0899,39.824,-75.601,-287.9906,457,19.931,-79.024,-289.1332,10.0048,-85.83,-287.7034,19.9967,-89.461,-286.0717
C42,C51,C52,204,251,252,454,39.7125,-65.06,-290.5687,49.7509,-68.476,-288.2291,39.824,-75.601,-287.9906,458,19.931,-79.024,-289.1332,29.9348,-82.598,-287.2656,19.9967,-89.461,-286.0717
C43,C44,C53,205,206,253,455,29.8508,-72.089,-290.0899,19.931,-79.024,-289.1332,29.9348,-82.598,-287.2656,459,10.0048,-85.83,-287.7034,0,-92.036,-285.9538,10.0062,-95.741,-284.5585
C43,C52,C53,205,252,253,456,29.8508,-72.089,-290.0899,39.824,-75.601,-287.9906,29.9348,-82.598,-287.2656,460,10.0048,-85.83,-287.7034,19.9967,-89.461,-286.0717,10.0062,-95.741,-284.5585
C44,C45,C54,206,207,254,457,19.931,-79.024,-289.1332,10.0048,-85.83,-287.7034,19.9967,-89.461,-286.0717,461,0,-92.036,-285.9538,-10.0048,-85.83,-287.7034,-10.0062,-95.741,-284.5585
C44,C53,C54,206,253,254,458,19.931,-79.024,-289.1332,29.9348,-82.598,-287.2656,19.9967,-89.461,-286.0717,462,0,-92.036,-285.9538,10.0062,-95.741,-284.5585,0,-101.872,-282.599
C45,D37,C55,207,208,255,459,10.0048,-85.83,-287.7034,0,-92.036,-285.9538,10.0062,-95.741,-284.5585,463,0,-92.036,-285.9538,0,-101.872,-282.599,-10.0062,-95.741,-284.5585
C45,C54,C55,207,254,255,460,10.0048,-85.83,-287.7034,19.9967,-89.461,-286.0717,10.0062,-95.741,-284.5585,464,-10.0048,-85.83,-287.7034,-19.931,-79.024,-289.1332,-19.9967,-89.461,-286.0717
D37,D38,D47,208,209,257,461,0,-92.036,-285.9538,-10.0048,-85.83,-287.7034,-10.0062,-95.741,-284.5585,465,-10.0048,-85.83,-287.7034,-10.0062,-95.741,-284.5585,-19.9967,-89.461,-286.0717
D37,C55,D46,208,255,256,462,0,-92.036,-285.9538,10.0062,-95.741,-284.5585,0,-101.872,-282.599,466,-19.931,-79.024,-289.1332,-29.8508,-72.089,-290.0899,-29.9348,-82.598,-287.2656
D37,D46,D47,208,256,257,463,0,-92.036,-285.9538,0,-101.872,-282.599,-10.0062,-95.741,-284.5585,467,-19.931,-79.024,-289.1332,-19.9967,-89.461,-286.0717,-29.9348,-82.598,-287.2656
D38,D39,D48,209,210,258,464,-10.0048,-85.83,-287.7034,-19.931,-79.024,-289.1332,-19.9967,-89.461,-286.0717,468,-29.8508,-72.089,-290.0899,-39.7125,-65.06,-290.5687,-39.824,-75.601,-287.9906
D38,D47,D48,209,257,258,465,-10.0048,-85.83,-287.7034,-10.0062,-95.741,-284.5585,-19.9967,-89.461,-286.0717,469,-29.8508,-72.089,-290.0899,-29.9348,-82.598,-287.2656,-39.824,-75.601,-287.9906
D39,D40,D49,210,211,259,466,-19.931,-79.024,-289.1332,-29.8508,-72.089,-290.0899,-29.9348,-82.598,-287.2656,470,-39.7125,-65.06,-290.5687,-49.6047,-57.873,-290.5687,-49.7509,-68.476,-288.2291
D39,D48,D49,210,258,259,467,-19.931,-79.024,-289.1332,-19.9967,-89.461,-286.0717,-29.9348,-82.598,-287.2656,471,-39.7125,-65.06,-290.5687,-39.824,-75.601,-287.9906,-49.7509,-68.476,-288.2291
D40,D41,D50,211,212,260,468,-29.8508,-72.089,-290.0899,-39.7125,-65.06,-290.5687,-39.824,-75.601,-287.9906,472,-49.6047,-57.873,-290.5687,-59.337,-50.666,-290.0899,-59.5954,-61.237,-287.9906
D40,D49,D50,211,259,260,469,-29.8508,-72.089,-290.0899,-29.9348,-82.598,-287.2656,-39.824,-75.601,-287.9906,473,-49.6047,-57.873,-290.5687,-49.7509,-68.476,-288.2291,-59.5954,-61.237,-287.9906
D41,D42,D51,212,213,261,470,-39.7125,-65.06,-290.5687,-49.6047,-57.873,-290.5687,-49.7509,-68.476,-288.2291,474,-59.337,-50.666,-290.0899,-68.998,-43.375,-289.1332,-69.3059,-53.994,-287.2656
D41,D50,D51,212,260,261,471,-39.7125,-65.06,-290.5687,-39.824,-75.601,-287.9906,-49.7509,-68.476,-288.2291,475,-59.337,-50.666,-290.0899,-59.5954,-61.237,-287.9906,-69.3059,-53.994,-287.2656
D42,D43,D52,213,214,262,472,-49.6047,-57.873,-290.5687,-59.337,-50.666,-290.0899,-59.5954,-61.237,-287.9906,476,-68.998,-43.375,-289.1332,-78.5377,-36.038,-287.7034,-78.9032,-46.663,-286.0717
D42,D51,D52,213,261,262,473,-49.6047,-57.873,-290.5687,-49.7509,-68.476,-288.2291,-59.5954,-61.237,-287.9906,477,-68.998,-43.375,-289.1332,-69.3059,-53.994,-287.2656,-78.9032,-46.663,-286.0717
D43,D44,D53,214,215,263,474,-59.337,-50.666,-290.0899,-68.998,-43.375,-289.1332,-69.3059,-53.994,-287.2656,478,-78.5377,-36.038,-287.7034,-87.5314,-28.44,-285.9538,-87.9638,-39.102,-284.5585
D43,D52,D53,214,262,263,475,-59.337,-50.666,-290.0899,-59.5954,-61.237,-287.9906,-69.3059,-53.994,-287.2656,479,-78.5377,-36.038,-287.7034,-78.9032,-46.663,-286.0717,-87.9638,-39.102,-284.5585
D44,D45,D54,215,216,264,476,-68.998,-43.375,-289.1332,-78.5377,-36.038,-287.7034,-78.9032,-46.663,-286.0717,480,-87.5314,-28.44,-285.9538,-84.721,-17.008,-287.7034,-94.148,-20.069,-284.5585
D44,D53,D54,215,263,264,477,-68.998,-43.375,-289.1332,-69.3059,-53.994,-287.2656,-78.9032,-46.663,-286.0717,481,-87.5314,-28.44,-285.9538,-87.9638,-39.102,-284.5585,-96.8864,-31.48,-282.599
D45,E37,D55,216,217,265,478,-78.5377,-36.038,-287.7034,-87.5314,-28.44,-285.9538,-87.9638,-39.102,-284.5585,482,-87.5314,-28.44,-285.9538,-96.8864,-31.48,-282.599,-94.148,-20.069,-284.5585
D45,D54,D55,216,264,265,479,-78.5377,-36.038,-287.7034,-78.9032,-46.663,-286.0717,-87.9638,-39.102,-284.5585,483,-84.721,-17.008,-287.7034,-81.316,-5.464,-289.1332,-91.2619,-8.627,-286.0717
E37,E38,E47,217,218,267,480,-87.5314,-28.44,-285.9538,-84.721,-17.008,-287.7034,-94.148,-20.069,-284.5585,484,-84.721,-17.008,-287.7034,-94.148,-20.069,-284.5585,-91.2619,-8.627,-286.0717
E37,D55,E46,217,265,266,481,-87.5314,-28.44,-285.9538,-87.9638,-39.102,-284.5585,-96.8864,-31.48,-282.599,485,-81.316,-5.464,-289.1332,-77.7858,6.113,-290.0899,-87.8066,2.946,-287.2656
E37,E46,E47,217,266,267,482,-87.5314,-28.44,-285.9538,-96.8864,-31.48,-282.599,-94.148,-20.069,-284.5585,486,-81.316,-5.464,-289.1332,-91.2619,-8.627,-286.0717,-87.8066,2.946,-287.2656
